service_id,name,Description,category
0c81f25e-0a89-4b45-9f9b-fb01ff7b4de9,Planul Urbanistic Zonal (PUZ),"Planul Urbanistic Zonal (PUZ).Etapele parcurse de o documentatie de Plan Urbanistic Zonal (PUZ) pana la obtinerea unei Hotarari a Consiliului Local a Municipiului Timisoara Intreaga documentatie din pasii descrisi mai jos, se pregatesc de catre un arhitect sau o firma de arhitectura autorizata.",Urbanism
73f64976-4d3c-4507-bea5-384d002e2edd,Finalizarea lucrarilor,Finalizarea lucrarilor. ,Urbanism
529379a3-2047-4d2b-a269-c2b85d6dfc04,"Viza anuala, in cazul in care agentul economic declara ca au survenit modificari in privinta documentelor ce au stat la baza emiterii acordului pentru desfasurarea exercitiilor comerciale","Viza anuala, in cazul in care agentul economic declara ca au survenit modificari in privinta documentelor ce au stat la baza emiterii acordului pentru desfasurarea exercitiilor comerciale.in temeiul Legii 650/2002, HCLMT nr. 4/11.01.2022 Documentele vor fi certificate &ldquo;conform cu originalul&rdquo; si transmise si in format digital de catre solicitant pe adresa primariatm@primariatm.ro.
Actele vor fi inregistrate la Serviciul Informare si Consiliere Cetateni in vederea verificarii acestora de catre Compartimentul Autorizare Activitati Comerciale si Publicitate.

Documente necesare:
- Avize/autorizatii/documente suplimentare: Avizele/autorizatiile/documentele solicitate suplimentar prin prezentul Regulament, fata de cele depuse la momentul emiterii Acordului pentru desfasurarea exercitiilor comerciale de catre Primaria Timisoara conform Legii 650/2002 si HCLMT nr. 4/11.01.2022 &ndash; documente verificate de catre Serviciul Informare si Consiliere Cetateni la data solicitarii vizei anuale de catre agentul economic
- Acord pentru desfasurarea exercitiilor comerciale: Emis de Primaria Timisoara in conformitate cu Legea 650/2002, HCLMT nr. 4/11.01.2022
- Documentele care au suferit modificari: #ERROR!
- Cerere tip
- act-identitate: Carte identitate/pasaport administrator/asociat
","Comert, afaceri"
11125b12-c969-496e-8186-059847c25dc6,Cumpararea terenului aferent imobilului cu destinatia de locuinta,"Cumpararea terenului aferent imobilului cu destinatia de locuinta. 

Documente necesare:
- extras-cf: Individual,  in extenso, nu mai vechi de 30 de zile
- Dovada cetateniei romane: Carte/buletin de identitate, pasaport romanesc valabil sau certificatul prevazut de art 22 din Legea nr. 21/1991 republicata
- Extras carte funciara colectiva: Pentru imobilele condominii - nu mai vechi de 30 de zile
- Contract de inchiriere asupra terenului: Incheiat in baza HCLMT nr. 7 / 2011 si  dovada achitarii la zi a chiriei
- Contract de vanzare-cumparare al imobilului constructie: Incheiat in baza prevederilor Legii nr.  112/1995
- Plan de carte funciara, plan de situatie: In sistem de proiectie Stereo 70 si in format digital conform HCL 137/2008
- Documentatia tehnica in vederea vanzarii: Intocmita de persoane autorizate sa execute lucrari OCPI, pe cheltuiala exclusiva a solicitantului si care va contine plan de carte funciara, plan de situatie in sistem de proiectie Stereo 70 si in format digital conform HCL 137/2008 , date referitoare la suprafata ocupata de constructiile vandute in baza Legii nr. 112/1995, suprafata ocupata de extinderi &ndash;daca este cazul, suprafata terenului ocupata de alte constructii existente pe teren si suprafata libera (bilant teritorial), folosinta actuala a terenului.
(4 exemplare) 
- Documentatia tehnica in vederea emiterii ordinului Prefectului: Intocmita de persoane autorizate sa execute lucrari OCPI, pe cheltuiala exclusiva a solicitantului si care va contine date referitoare la suprafata ocupata de constructiile vandute in baza Legii nr. 112/1995, suprafata ocupata de extinderi &ndash; daca este cazul, suprafata terenului ocupata de alte constructii existente pe teren si suprafata libera (bilant teritorial), folosinta actuala a terenului.
(documentatia tehnica ce sta la baza atribuirii terenului prin Ordinul Prefectului)
(1 exemplar) 
","Constructii, urbanism, terenuri"
c379c7c5-aa78-4301-8979-2b82449e37c7,Deces,Deces. ,Stare civila
bc7fc58e-ab48-4f75-86d0-8753e803caee,Aviz de principiu drumuri,"Aviz de principiu drumuri. 

Documente necesare:
- Certificat de Urbanism
- Aviz Comisia de Circulatie: Daca este cazul
- Plan de situatie racord drum: Intocmit de un proiectant de drumuri autorizat si detalii structura rutiera &ndash; 1 exemplar.
- formular: Semnata si stampilata (dupa caz).
- Dovada platii: Taxa de eliberare a avizului este de 210 lei si se poate achita la depunerea documentelor.
- Plan de situatie: Pentru lucrari tehnico-edilitare se depun doua planuri de situatie, in original, care sa cuprinda amplasarea retelelor propuse de gospodarie subterana si modul de racordare a acestora la retelele existente.
- Plan de situatie 1 : 500: 1 exemplar
- Plan de incadrare in zona 1 :5000: un exemplar
- Plan Stereo 70: Planurile de situatie, planul de incadrare in zona si celelalte planse se vor depune in format electronic, intr-un document de tip PDF, care sa contina toate semnaturile si stampilele necesare si in format editabil Stereo 70 (dwg).
","Transport, strazi"
16c96efd-b382-4ad1-9ac2-3ba72b566df7,Taxa pentru folosirea mijloacelor de reclama si publicitate,"Taxa pentru folosirea mijloacelor de reclama si publicitate. Pentru moment, cererea nu se poate depune din platforma actuala si este necesara accesarea platformei Atlas.
Link Atlas

Toate documentele anexate declaratiilor  fiscale vor fi semnate  de persoanele juridice in cauza pentru conformitate cu originalul. 
Dacă Taxa este pentru:, atunci sunt necesare următoarele documente:
- Declaratie fiscala: pentru stabilirea taxei pentru servicii de reclama si publicitate- 2 exemplare

Dacă Taxa este pentru:, atunci sunt necesare următoarele documente:
- Factura

Dacă Doriți scoaterea din evidență?, atunci sunt necesare următoarele documente:
- Declaratia fiscala: pentru stabilirea taxei pentru afisaj in scop de reclama - exemplare

Dacă Doriți scoaterea din evidență?, atunci sunt necesare următoarele documente:
- Contractul de executie al panoului de afisaj/ factura

Dacă Taxa este pentru:, atunci sunt necesare următoarele documente:
- Contractul pentru serviciile de reclama si publicitate: si anexa privind valoarea serviciilor prestate

Dacă Taxa este pentru:, atunci sunt necesare următoarele documente:
- Ordinul de plata pentru taxa serviciilor de reclama si publicitate

Dacă Doriți scoaterea din evidență?, atunci sunt necesare următoarele documente:
- Procesul verbal de punere in functiune a panoului de afisaj

Dacă Doriți scoaterea din evidență?, atunci sunt necesare următoarele documente:
- Certificatul constatator: emis de Registrul Comertului cu privire la schimbarea sau inchiderea sediului/punctului de lucru, dupa caz

Dacă Doriți scoaterea din evidență?, atunci sunt necesare următoarele documente:
- Rezilierea contractului de inchiriere/comodat: a spatiului unde societatea are sediul/punct de lucru, dupa caz

Dacă Doriți scoaterea din evidență?, atunci sunt necesare următoarele documente:
- Procesul verbal de scoatere din functiune/ casare a panoului de afisaj: dupa caz
",Persoane juridice
d79bf17f-8a28-4475-8846-26ceb0457d41,Autorizatia de taxi ca urmare a cesionarii,"Autorizatia de taxi ca urmare a cesionarii. Transportul de persoane in regim de taxi se efectueaza numai cu vehicule rutiere destinate prin constructie tipului respectiv de transport si dotate cu aparate de taxat, statii radio de emisie-receptie si lampa taxi &ndash; toate in stare de functionare si cu insemne, inscrisuri si elemente de culoare ale caroseriei &ndash; integral alb, stabilite in conformitate cu reglementarile in vigoare.

Documente necesare:
- Autorizatia de transport
- Certificatul de inmatriculare: din care sa rezulte ca acesta este detinut de catre transportatorul autorizat respectiv, in proprietate sau in temeiul unui contract de leasing
- Cartea de identitate a autovehiculului: din care sa rezulte ca acesta este detinut de catre transportatorul autorizat respectiv, in proprietate sau in temeiul unui contract de leasing
- Certificatul de agreare: emis de Registrul Auto Roman (R.A.R.) numai pentru autovehiculul utilizat in transportul in regim de taxi, cu viza anuala valabila
- Contractul de munca: inregistrat la I.T.M. Timis, doar in cazul prevazut de art. 14^1alin. (4) lit. c) din Legea nr. 38/2003
- formular
- Autorizatia taxi cedata
- Ecusoanele aferente autorizatiei de taxi
- Dovada platii taxei
- Declaratia pe propria raspundere: privind criteriile de departajare prevazute la art.14^2 alin. (6) din Legea 38/2003, pe care autovehiculul respectiv le indeplineste
- Declaratia pe propria raspundere: privind modul in care este asigurata dispecerizarea si la ce dispecerat taxi este arondat transportatorul autorizat, in cazul transportului de persoane in regim de taxi
- Declaratia notariala: prin care titularul autorizatiei cedeaza autorizatia taxi in favoarea unui/unor angajati, proiect divizare/fuziune (inclusiv hotararea instantelor competente), etc. dupa caz;
","Transport, strazi"
2cb81b21-829d-4116-97b7-54209d646329,Adeverinta de respectare a prevederilor regulamentului de urbanism,"Adeverinta de respectare a prevederilor regulamentului de urbanism.Pentru constructiile ridicate fara autorizatie de construire 

Documente necesare:
- formular
- extras-cf
- Planul de amplasament si delimitare a imobilului cu amplasarea constructiei: Distantele de la constructie la limitele de proprietate si dimensiunile constructiei sa fie de asemenea mentionate.
",Urbanism
f4d40203-c000-4416-8ee5-e77735c524fa,Depunerea declaratiei decont privind sumele incasate reprezentand taxa speciala pentru promovarea turistica,"Depunerea declaratiei decont privind sumele incasate reprezentand taxa speciala pentru promovarea turistica. Pentru moment, cererea nu se poate depune din platforma actuala si este necesara accesarea platformei Atlas.
Link Atlas

Documente necesare:
- Declaratie - decont: privind sumele incasate reprezentand taxa speciala pentru promovarea turistica - 2 exemplare
",Persoane juridice
a842ede9-6b5c-42d4-85fb-956201a0bafd,Depunerea decontului de impunere pentru stabilirea impozitului pe spectacole,"Depunerea decontului de impunere pentru stabilirea impozitului pe spectacole. Pentru moment, cererea nu se poate depune din platforma actuala si este necesara accesarea platformei Atlas.
Link Atlas

Toate documentele anexate declaratiilor fiscale vor fi semnate de persoanele juridice in cauza pentru conformitate cu originalul.

Documente necesare:
- Raport bilete nevandute: unde e cazul
- Raport vanzari: unde e cazul
- Delegatie sau imputernicire
- Proces verbal de distrugere: unde e cazul
- Decont impozit pe spectacole
",Persoane juridice
2d071905-4e2b-4a29-8d73-ef54365e90a7,Schimbare de nume aprobata in strainatate,Schimbare de nume aprobata in strainatate. ,Stare civila
c8a3c21b-1dd3-4e12-ae09-66e9a3ee3ae4,Distribuirea autorizatiei de transport si taxi,"Distribuirea autorizatiei de transport si taxi. In cazul in care titularul contractului de atribuire a gestiunii este o persoana fizica autorizata sau o asociatie familiala autorizata care se transforma intr-o persoana juridica, dand nastere unui nou transportator, autorizatiei taxi se va distribui noului transportator infiintat &ndash; persoana juridica conform prevederilor Legii nr. 31/1990 privind societatile comerciale, numai in cazul in care transportatorul autorizat persoana fizica/intreprindere familiala este actionar unic (transportator = cod CAEN 4932);

Documente necesare:
- formular
- Declaratia autentificata de un notar public: in care sa rezulte numarul contractului de atribuire in gestiune delegata si al autorizatiei taxi care se distribuie la noul transportator &ndash; persoana juridica si identificarea autovehiculului pentru care s-a atribuit autorizatia taxi (se va specifica obligatoriu numarul de inmatriculare si numarul de identificare)
- Contractul de atribuire in gestiune delegata
- Autorizatia de transport cedata
- Autorizatia taxi cedata
- Certificatul de inmatriculare a autovehiculului: din care sa rezulte ca acesta este detinut de catre transportatorul autorizat nou infiintat, in proprietate sau in temeiul unui contract de leasing
- Cartea de identitate a autovehiculului: din care sa rezulte ca acesta este detinut de catre transportatorul autorizat nou infiintat, in proprietate sau in temeiul unui contract de leasing
- Certificatul de agreare: emis de Registrul Auto Roman (R.A.R.) pentru autovehiculul utilizat in transportul in regim de taxi, cu viza anuala valabila
- Certificatul de inregistrare: la Registrul Comertului a persoanei juridice nou  infintate
- Certificatul de competenta profesionala a managerului de transport
- Cazierul judiciar: al managerului de transport in regim de taxi
- Avizul medical: efectuat in unitati medicale si psihologice specializate din reteaua sanitara proprie a Ministerului Transporturilor sau agreate de acesta
- Avizul psihologic: efectuat in unitati medicale si psihologice specializate din reteaua sanitara proprie a Ministerului Transporturilor sau agreate de acesta
- Certificatul de atestare fiscala: din care sa rezulte ca noul transportator autorizat nu are datorii la bugetul de stat si la bugetul local
- Dovada platii taxei
- Declaratia pe propria raspundere: privind criteriile de departajare prevazute la art.14^2 alin. (6) din Legea 38/2003, pe care autovehiculul respectiv le indeplineste
- Declaratia pe propria raspundere: privind modul in care este asigurata dispecerizarea si la ce dispecerat taxi este arondat transportatorul autorizat, in cazul transportului de persoane in regim de taxi
- Acordul societatii de leasing: in cazul in care autovehiculele cedate sunt detinute in temeiul unui contract de leasing
- Decizia de numire in functie a managerului de transport: contract de munca, dupa caz
","Transport, strazi"
80a5152a-5cee-41b9-a2be-a8887df6da2f,Acord de functionare ambulant in vederea desfasurarii activitatii de comert stradal in tonete/pupitre,"Acord de functionare ambulant in vederea desfasurarii activitatii de comert stradal in tonete/pupitre. 

Documente necesare:
- formular
- Certificat de inregistrare firma: Obtinut de la Oficiul Registrului Comertului.
- Certificat constatator: Obtinut de la Oficiul Registrului Comertului in baza Legii 359/2004 .
- Certificat fiscal: Certificat fiscal obtinut de la Directia Fiscala din care sa rezulte ca nu sunt datorii la bugetul local.
- Aviz de amplasare si planse vizate spre neschimbare, anexa la aviz amplasare
- Contract de inchiriere/concesiune
","Comert, afaceri"
8b6cbe99-2af6-4d26-ad46-d3e40a5d8960,Autorizatia de transport pentru efectuarea serviciului de transport public local de persoane efectuat cu tramvaie si/sau troleibuze,"Autorizatia de transport pentru efectuarea serviciului de transport public local de persoane efectuat cu tramvaie si/sau troleibuze. 

Documente necesare:
- formular
- Certificatul de inregistrare: ca transportator persoana juridica
- Certificatul constatator: eliberat de registrul comertului
- Certificatul de competenta profesionala: a persoanei desemnate, definita in Ordonanta de urgenta a Guvernului nr. 109/2005 privind transporturile rutiere, aprobata cu modificari si completari prin Legea nr. 102/2006, cu modificarile ulterioare, pentru transportatorul persoana juridica
- Cazierul judiciar: al persoanei desemnate, din care sa rezulte ca aceasta: nu a fost condamnata pentru infractiuni de natura comerciala; nu a fost condamnata pentru infractiuni privind nerespectarea conditiilor de plata si angajare a personalului, precum si de incalcare a prevederilor legale privind efectuarea transporturilor, protectia mediului
- Avizul medico-psihologic: care atesta ca persoana desemnata este apta pentru a ocupa o functie care concura la siguranta circulatiei, obtinut in conditiile Ordonantei de urgenta a Guvernului nr. 109/2005, aprobata cu modificari si completari prin Legea nr. 102/2006
- Cazierul fiscal al transportatorului
- Scrisoare de bonitate financiara: emisa de banca solicitantului cu cel mult 30 de zile inaintea depunerii documentatiei
- Declaratia pe propria raspundere: privind perioadele in care transportatorul a mai executat servicii de transport local de persoane efectuat cu tramvaie si/sau troleibuze, cu mentionarea intervalelor cand a avut interdictii si motivul acestora
- Declaratia pe propria raspundere: pentru persoanele juridice in original semnata de conducatorul unitatii si stampilata din care sa rezulte ca solicitantul nu face obiectul unei proceduri de reorganizare judiciara, lichidare sau faliment, emisa cu cel mult 5 zile inainte de data depunerii documentatiei
- Declaratie pe propria raspundere: a transportatorului ca poate asigura spatiile necesare pentru parcarea tuturor vehiculelor cu care va desfasura serviciul de transport local de persoane efectuat cu tramvaie si/sau troleibuze, spatii detinute in proprietate sau prin contract de inchiriere
- Declaratia pe propria raspundere: semnata de persoana desemnata, prin care se mentioneaza mijloacele de transport pe care doreste sa le utilizeze in executarea serviciului de transport public local de persoane cu tramvaie si/sau troleibuzesi daca acestea sunt sau vor fi detinute in proprietate sau in baza unui contract de leasing
- Dovada platii taxei
","Transport, strazi"
